epoch,train_loss,train_rmse_fcnm,train_rmse_rhi,val_loss,val_rmse_fcnm,val_rmse_rhi,test_loss,test_rmse_fcnm,test_rmse_rhi,learning_rate
1.0,3.3271808493261505,0.131129552719717,2.4076754550211077,1.7425652069002837,0.07827242966061027,0.35485389625175195,1.7518027282489383,0.07809699445636839,0.3744509842799232,0.001
2.0,1.137208356132875,0.08485295428046609,1.3429857926680535,1.2506846567693268,0.10531977691197307,0.30089598701592807,1.2610546727136946,0.10555292852591974,0.3233873638469867,0.001
3.0,0.8150265785270706,0.073493982208339,1.1238927625717634,1.2337348771740404,0.07696940448085766,0.3260841080306046,1.2402331139754492,0.07687042176599493,0.3406847420364844,0.001
4.0,0.6744650067363505,0.06944744114285352,1.0850731873405737,1.1576616739664076,0.11591542065562699,0.28795030962760426,1.1574249638991112,0.11597941991892267,0.3064120823057736,0.001
5.0,0.5794345177264039,0.06670667792752621,0.9591148609702168,0.9831523263231916,0.06077998758460989,0.28182061976404965,0.9800140636579839,0.06050946910293145,0.2996024795257037,0.001
6.0,0.5674355887910523,0.06882809250235558,1.0762707551912598,0.782288581607337,0.07263700893929531,0.25520108431869665,0.7863320608880712,0.07282637413346783,0.2748549054888975,0.001
7.0,0.47733211798952213,0.062010695554136616,0.9484749689097649,0.7349565306537349,0.06879707747557307,0.2428676874029478,0.7298880308803594,0.06819277990191197,0.2657309406663083,0.001
8.0,0.4387592878285338,0.059781243136464685,0.8653619257301332,0.7254923505286138,0.07480690915210136,0.24343043743863466,0.7269154814227589,0.07515264807458166,0.26410161462071086,0.001
9.0,0.41576295747079955,0.05879730131823637,0.8782456045694358,0.7194025647566863,0.06475231869377797,0.24331265591617418,0.7120151815244411,0.06423599033677971,0.2619981299664348,0.001
10.0,0.4021167622511401,0.05815648019564826,0.9054646805764223,0.5574319752764164,0.06315400330556299,0.22268208605383835,0.5573137052161463,0.0633921203912521,0.2504463641501153,0.001
11.0,0.36744887215626754,0.05616434368998744,0.811768538310958,0.5786787841928908,0.053264443446855034,0.2244920928974103,0.5780678538584775,0.053298278868649386,0.2502511044891271,0.001
12.0,0.34984967426365254,0.05559510855950234,0.7833330145689148,0.6192902801320109,0.05699179360528433,0.23494027660551128,0.6233019341193679,0.05708337009793671,0.2629129039272487,0.001
13.0,0.3399894163303624,0.05595812908983859,0.764505202335354,0.5017499275242929,0.06340788996553735,0.2133712054730108,0.5016107635352708,0.06327576757787635,0.23808959589165124,0.001
14.0,0.31178179905855113,0.05255395654294114,0.7182167134682567,0.47550785040559523,0.055125267526592546,0.21147259349263367,0.4723762418430633,0.05514101170018414,0.23716687194357985,0.001
15.0,0.2974258823294822,0.05223207298927465,0.7243236185778722,0.539715067982328,0.061444745506843756,0.2209927572847246,0.5417492571906578,0.06158699644338383,0.25113211659640544,0.001
16.0,0.2915538555674363,0.05133271518822104,0.7299314954617044,0.46867051512347035,0.05869951278206403,0.2110340248088595,0.46815372374519737,0.05866981724687347,0.23723550475826835,0.001
17.0,0.2804228266260495,0.0506858405927367,0.7258289628713864,0.4598454395189247,0.059393146768175725,0.20903474242303757,0.45455263873415797,0.05910682473055393,0.24060792907420936,0.001
18.0,0.2699422141736357,0.050312186354051186,0.6966921465995402,0.44608054183627016,0.058054250421166846,0.20288412737977093,0.4420771422037767,0.05846969237092399,0.23595494821498067,0.001
19.0,0.2559756612368568,0.04930535302200181,0.7009891559027279,0.47251360069201126,0.059064190138929516,0.21415203988273093,0.4773920438798118,0.05946356803296246,0.24528306704075675,0.001
20.0,0.25234950275321577,0.04928171974800586,0.6589598964942343,0.4441689002562998,0.0537530828812334,0.20583440592517752,0.4463381281489258,0.054206066705266405,0.2404358180293295,0.001
21.0,0.23617059327631743,0.047501128423160045,0.6502124430132513,0.44390663390763263,0.05250811025769697,0.2077790166560799,0.4399820131879442,0.05229286708277562,0.23810984145177613,0.001
22.0,0.23135959306826495,0.04600912403170574,0.6432989759558936,0.42523818852991074,0.050804936312552805,0.20380717283852184,0.42038625705212146,0.05109179151170369,0.23742040144802287,0.001
23.0,0.2270331459327587,0.047210051139333735,0.6386704500276,0.4247956411998965,0.05906670259948206,0.2054206628910367,0.4287140719083436,0.05964481144787119,0.2388612076358013,0.001
24.0,0.22032764252331685,0.047097315373161745,0.6364546955730866,0.43218616527419906,0.060148072187293046,0.20685994491406678,0.4293013341812602,0.06038354210346155,0.23634113315269342,0.001
25.0,0.2016576053617263,0.04414386141734295,0.571692337268835,0.3737189624500047,0.051285273926464925,0.20049008553180364,0.3721837821090389,0.051650257750187535,0.23282404077585606,0.001
26.0,0.20480514334401975,0.04515044210750198,0.5873418376355309,0.3666653529906235,0.04711208428200143,0.19776889389782643,0.36253117476810603,0.0474680514918195,0.23165608892071693,0.001
27.0,0.2046867319826161,0.04495703638318709,0.6346424332345899,0.36841348354598524,0.04993672001297329,0.1975277290204893,0.3665439684405089,0.05051801339307867,0.23230809987979653,0.001
28.0,0.19633573369547433,0.04484063660217299,0.614606999517409,0.3680939383463362,0.054853564176495284,0.19899736901507434,0.36848073806983644,0.05522303566323091,0.2319832164704772,0.001
29.0,0.1930921501051307,0.0442585779833278,0.590297230309638,0.3727545734082056,0.051179869597460514,0.1988328388021547,0.3726452557725201,0.05149024958006177,0.2336537986147912,0.001
30.0,0.1898007214919743,0.0437218874891709,0.58617063710822,0.36197925129176145,0.05239201930855476,0.19668379231013713,0.358585127718751,0.05266739188742867,0.23122284188630787,0.001
31.0,0.18022138284432862,0.04287136870714792,0.5483717641297862,0.39703093602913064,0.060014716509561396,0.20015813628393497,0.39560679058671977,0.06058828535347333,0.23485133146906356,0.001
32.0,0.1826169686886436,0.04384347244957482,0.5670673813500144,0.35553327745532376,0.05102300384541452,0.19714273956483586,0.35149794478861013,0.051310999804747515,0.23170049360601833,0.001
33.0,0.16966849309507864,0.04215323578680571,0.5309962630056849,0.3530693184543642,0.05098969977166657,0.19604803263710718,0.3539833585055925,0.05149150992518877,0.23459397540504812,0.001
34.0,0.16891420583199848,0.04170316081335994,0.5498687274196238,0.379237142514615,0.05748585671786995,0.20072348053213135,0.3783431363463211,0.05790689052887387,0.23496331210984195,0.001
35.0,0.1615663258069879,0.041055140367225386,0.5100584299922046,0.3324076578170357,0.045741967622622066,0.19414009939890467,0.3328607420378228,0.04631725568838271,0.2327092351790659,0.001
