epoch,train_loss,train_rmse_fcnm,train_rmse_rhi,val_loss,val_rmse_fcnm,val_rmse_rhi,test_loss,test_rmse_fcnm,test_rmse_rhi,learning_rate
1.0,2.6636354938654465,0.13018477016987193,2.2887196654044084,0.79495982608768,0.09870532936953094,0.2707794104875994,0.807012795929791,0.09864894849562042,0.27334773633166287,0.001
2.0,0.6935067450477385,0.07324226607245343,1.1885241448332604,0.6745310004424069,0.10107185492673346,0.2495687897542572,0.6732380863543714,0.100607695009515,0.24623199577208182,0.001
3.0,0.5093674904062865,0.065287532311276,0.9486957462796404,0.43476870488516584,0.06452119871806278,0.20855166356257254,0.43554442353369077,0.06431245026219334,0.21241939235963714,0.001
4.0,0.40962168835471574,0.0602588244113742,0.8618964583777795,0.31814357119952363,0.05806347780556591,0.19000682245989142,0.32097105316955893,0.057879803529210024,0.195585611773421,0.001
5.0,0.3653275697779269,0.057930893231120294,0.807773899634034,0.27952853488956075,0.060247767946520016,0.18979296232285983,0.278540641191059,0.06029044879131484,0.189041159539249,0.001
6.0,0.3190125102476979,0.055700377729624,0.7370542685808187,0.42838757681789624,0.07028116586589296,0.21902747721396304,0.4158242279659656,0.0696525663664276,0.20953013383569236,0.001
7.0,0.312348098010878,0.054342915027576225,0.7537828711083099,0.29798642994201135,0.06540395716353904,0.1864658822025641,0.3005183349843579,0.06537453851491777,0.19210664004375497,0.001
8.0,0.26798650022499915,0.05212635994364328,0.6875953458392317,0.277657112373558,0.061193632863142666,0.1893699596986615,0.28390139367654327,0.06151842475743689,0.1860968289923445,0.001
9.0,0.24666399473857517,0.050989825722308264,0.6583871682601828,0.21840893747129164,0.05355544573133935,0.17336894386671456,0.2270893773781629,0.05379006952213963,0.1811681134132504,0.001
10.0,0.2257716021359338,0.04925516549262851,0.6174677871503218,0.20376360273964195,0.04842956349943355,0.1731351012113343,0.2146171270923319,0.04879676172283754,0.17823315217030108,0.001
11.0,0.20358847572552335,0.04710685891022956,0.576988000922042,0.19899285498476546,0.04851628992192873,0.17207500702488546,0.20925830353129773,0.0489540053806859,0.18102367156593613,0.001
12.0,0.19298894275024797,0.04678865519277527,0.5309255084419938,0.1957435998549315,0.04828581180954626,0.1724812091885136,0.1983362117803599,0.04833372905103079,0.17462500414091628,0.001
13.0,0.18694265788473585,0.04642278724582,0.5676389219907105,0.20591887856547197,0.04786993932626766,0.16917420191232382,0.21335468034868138,0.048070522342324305,0.1804053008094458,0.001
14.0,0.17061527478189237,0.04524596094155716,0.5629491148227946,0.16926301394299678,0.04504938054679935,0.16098565148369878,0.1760803585014321,0.04543915867172976,0.17242872744628948,0.001
15.0,0.16095579465886442,0.04391221919828882,0.5172159945388387,0.18435027930417736,0.04862788460383288,0.16325621303830762,0.18701353522659891,0.04894387344615871,0.18644398328700448,0.001
16.0,0.15514344004413588,0.04347321136545265,0.5127219707915424,0.22396533017947093,0.05142770726968395,0.17054824618202857,0.2214294321063285,0.051426017927647394,0.17936399431207536,0.001
17.0,0.14140581507789074,0.042288244061865286,0.48008935826744054,0.17695306782959302,0.048500033804184224,0.160873202298623,0.18392902514421333,0.04879342054242863,0.17543050658078785,0.001
18.0,0.1346520961792487,0.041509028416746876,0.4924742467303071,0.17492663516687126,0.04845080467529319,0.16463015160313452,0.17586679225109417,0.04847090153619419,0.17182527523608784,0.001
19.0,0.1319613603129388,0.04049959340593837,0.47430315130104783,0.15559732339327723,0.04301761597072176,0.16276964915328196,0.1561892642573851,0.042887135600472234,0.16909602829520542,0.001
20.0,0.11577218224034055,0.03923710881558377,0.4382866698249141,0.1436958071967058,0.04122072445548438,0.1566523554729983,0.14689200020869325,0.04149173581318199,0.17357951919516593,0.001
21.0,0.11253554789817145,0.038766583374743174,0.43976399707215325,0.15938899586453065,0.043435872272320535,0.156059745869312,0.16333817521915991,0.043790379976832425,0.17079295866785643,0.001
22.0,0.11633270462310823,0.03923623078664585,0.46002708686675403,0.13845368627098617,0.04036395170215569,0.15900745601021088,0.14305680813660762,0.04055523801508933,0.16950691157125003,0.001
23.0,0.1071152493070031,0.03804266762413243,0.4093184741930723,0.13838730312087674,0.040902657385055045,0.15505654059961146,0.1425956210414687,0.041131661375959194,0.16781690767500917,0.001
24.0,0.09928493439873819,0.03745010728612511,0.41725544819691335,0.14302961885312174,0.04293667234756093,0.15703887771099823,0.14479319793744294,0.04295310911791379,0.17337235589811098,0.001
25.0,0.09691988333777367,0.037163556921116635,0.4083454700763461,0.13884960799154228,0.04139082702911771,0.16264102207704845,0.1397258596838844,0.041383232200244466,0.17007486945180458,0.001
