epoch,train_loss,val_loss,train_rmse_RHI,train_rmse_fcnm,val_rmse_RHI,val_rmse_fcnm,lr
1,1.4247085488152533,1.4417129998551783,0.1689380556344986,0.16906365752220154,0.17090249061584473,0.16962119936943054,0.005
2,1.4030128437980136,1.4766749604437264,0.17210669815540314,0.17384865880012512,0.17253153026103973,0.17254044115543365,0.005
3,1.3942936708447145,1.388837886949766,0.1673612743616104,0.1674557328224182,0.16753895580768585,0.1668897122144699,0.005
4,1.3578165938292532,1.371001721905084,0.16403120756149292,0.16673487424850464,0.16634027659893036,0.1660567969083786,0.005
5,1.3656213241262711,1.3712579906041884,0.16684174537658691,0.1669604331254959,0.16615456342697144,0.16647981107234955,0.005
6,1.348101689719768,1.3750047447016287,0.1651025414466858,0.16667009890079498,0.16647383570671082,0.16651983559131622,0.005
7,1.3407957348783566,1.3316168138469118,0.16347457468509674,0.164375901222229,0.1638326346874237,0.16385923326015472,0.005
8,1.32051377152779,1.3548443580559737,0.16355137526988983,0.16569827497005463,0.16540271043777466,0.1649828553199768,0.005
9,1.3332844855738621,1.3188250136036026,0.16226063668727875,0.1639002412557602,0.16294029355049133,0.16327953338623047,0.005
10,1.318074240501248,1.3565327290312643,0.163236603140831,0.16494716703891754,0.16537918150424957,0.1653427630662918,0.005
11,1.3038987075752397,1.3308478164946136,0.16097594797611237,0.16347511112689972,0.1638822704553604,0.16361470520496368,0.005
12,1.3079726499607465,1.3160726558392977,0.16206981241703033,0.1640436053276062,0.16284458339214325,0.16295835375785828,0.005
13,1.2907729896689033,1.3285512972459883,0.16080698370933533,0.16318391263484955,0.16368016600608826,0.16359692811965942,0.005
14,1.2837758543891877,1.2879894921598471,0.15854860842227936,0.16096605360507965,0.16101598739624023,0.16137605905532837,0.005
15,1.288905587874168,1.3116424977614096,0.15947721898555756,0.16180679202079773,0.16266487538814545,0.162492573261261,0.005
16,1.287865829057069,1.2736201956303421,0.15925483405590057,0.16002115607261658,0.1600915491580963,0.16052068769931793,0.005
17,1.253599734073914,1.269495329237134,0.15877756476402283,0.16039298474788666,0.15979501605033875,0.16033554077148438,0.005
18,1.2505752786073687,1.2723061776817959,0.1571664810180664,0.1599516123533249,0.15991441905498505,0.16062864661216736,0.005
19,1.258877814809773,1.2631779569732347,0.1572064608335495,0.1597118228673935,0.15931659936904907,0.16009832918643951,0.005
20,1.2356123245893025,1.265116835812981,0.1565926969051361,0.15799301862716675,0.15956029295921326,0.15997636318206787,0.005
21,1.2208519148471122,1.2906924737405592,0.15756690502166748,0.16032163798809052,0.16137926280498505,0.1611522138118744,0.005
22,1.2331296349967238,1.257069879394513,0.1564331352710724,0.15935322642326355,0.1587853580713272,0.16000327467918396,0.005
23,1.2345637646333136,1.23826628080422,0.15418080985546112,0.15697252750396729,0.1577189415693283,0.15854984521865845,0.005
24,1.1964388565699633,1.2460105663792531,0.15403974056243896,0.15687204897403717,0.1584196537733078,0.1586243063211441,0.005
25,1.184757027632727,1.2178516810428284,0.15347100794315338,0.15586113929748535,0.15637636184692383,0.15731196105480194,0.005
26,1.1944415547292286,1.2308624399900656,0.1540738344192505,0.15670539438724518,0.1571761965751648,0.15821708738803864,0.005
27,1.191823996360654,1.255493989447433,0.1546534150838852,0.15724867582321167,0.1589716374874115,0.159327432513237,0.005
28,1.1789635273143209,1.2072077609845198,0.15090671181678772,0.1552218794822693,0.15569812059402466,0.15660938620567322,0.005
