epoch,train_loss,val_loss,train_rmse_RHI,train_rmse_fcnm,val_rmse_RHI,val_rmse_fcnm,lr
1,0.9492373395046244,0.9569831106045216,0.1711530238389969,0.1708163470029831,0.17040805518627167,0.17015066742897034,0.0001
2,0.9370430694649742,0.9270977768093144,0.16845586895942688,0.1688665747642517,0.16761718690395355,0.16758322715759277,0.0001
3,0.9104504261019646,0.9068249027661595,0.16579705476760864,0.1662193387746811,0.1661466509103775,0.16536284983158112,0.0001
4,0.9018207585409855,0.9039870556984575,0.1637209951877594,0.16548655927181244,0.16552379727363586,0.1654721349477768,0.0001
5,0.8872870232579696,0.886676239359068,0.16310495138168335,0.1633141040802002,0.16416579484939575,0.16364192962646484,0.0001
6,0.8868825672551869,0.8798795375173382,0.163325235247612,0.1627599447965622,0.1639041006565094,0.16263869404792786,0.0001
7,0.865976639505444,0.8556855887885366,0.16095422208309174,0.16171026229858398,0.16129590570926666,0.16073192656040192,0.0001
8,0.8435664332841357,0.8786563559895546,0.16283182799816132,0.16213515400886536,0.16399914026260376,0.16231216490268707,0.0001
9,0.8490852641458827,0.8767919106676522,0.16147898137569427,0.16242682933807373,0.16359946131706238,0.16237004101276398,0.0001
10,0.8438826431936706,0.8252468404233907,0.1564975082874298,0.15759336948394775,0.15829364955425262,0.15795671939849854,0.0001
11,0.8304599020839776,0.818691278918875,0.15730072557926178,0.15725718438625336,0.15786902606487274,0.1571192890405655,0.0001
12,0.8080477299108726,0.839311878856173,0.1575610190629959,0.15738095343112946,0.1600576937198639,0.15886878967285156,0.0001
13,0.81133445241837,0.8080143090161891,0.15474875271320343,0.15494464337825775,0.15678709745407104,0.1561412364244461,0.0001
14,0.8046447660463217,0.8116596977070268,0.15347740054130554,0.1550939977169037,0.15712113678455353,0.15651251375675201,0.0001
15,0.804110078139817,0.7849738243922528,0.15216724574565887,0.15346936881542206,0.1538858562707901,0.1545564830303192,0.0001
16,0.7921074649754102,0.8023445741882119,0.1525830626487732,0.15242065489292145,0.1567854881286621,0.15503233671188354,0.0001
17,0.7728145786325196,0.7858796984943539,0.1521753966808319,0.15300776064395905,0.15449562668800354,0.15411916375160217,0.0001
18,0.7633850507053876,0.8074058933208689,0.15617401897907257,0.15512201189994812,0.15692748129367828,0.1558796614408493,0.0001
19,0.7608258363932312,0.7664190673259517,0.14851875603199005,0.1493208408355713,0.1531616747379303,0.15159688889980316,0.0001
20,0.7527946567913435,0.8128470639729372,0.15379531681537628,0.15194712579250336,0.1588834971189499,0.15493516623973846,0.0001
21,0.7431924981684487,0.7554730585089099,0.14882329106330872,0.14869479835033417,0.1514388769865036,0.15114693343639374,0.0001
22,0.7524511964242341,0.7549488963096105,0.14742860198020935,0.1472739577293396,0.15190918743610382,0.15056228637695312,0.0001
23,0.729160159156356,0.735408278738291,0.14722532033920288,0.1469304859638214,0.14941315352916718,0.14912715554237366,0.0001
24,0.7336935015752426,0.7746381284260975,0.14874675869941711,0.14905136823654175,0.15393491089344025,0.15245430171489716,0.0001
25,0.728539705912381,0.7230037837686148,0.14455769956111908,0.14476871490478516,0.14813333749771118,0.147878959774971,0.0001
26,0.714535473242914,0.7158349297980677,0.1421063393354416,0.14383500814437866,0.1470983922481537,0.14744587242603302,0.0001
27,0.7055291742342128,0.7453143210304403,0.14578305184841156,0.14665144681930542,0.1504277139902115,0.15011657774448395,0.0001
28,0.7089716259260433,0.7189826918609219,0.14230987429618835,0.14285068213939667,0.14808158576488495,0.1471002697944641,0.0001
29,0.7032204682039579,0.7369282091582939,0.14605797827243805,0.14580930769443512,0.15009036660194397,0.1487492471933365,0.0001
30,0.6843134494909964,0.701873511698577,0.1416536569595337,0.14225567877292633,0.14595606923103333,0.14569832384586334,0.0001
31,0.7036222606816652,0.7116977971899111,0.14213769137859344,0.1428728699684143,0.1473764330148697,0.14630544185638428,0.0001
32,0.6979860592299132,0.7116451361611759,0.14240483939647675,0.14398889243602753,0.14685861766338348,0.1468205600976944,0.0001
33,0.6864748963725994,0.7159927974216245,0.14050957560539246,0.14165779948234558,0.1475670486688614,0.14700430631637573,0.0001
34,0.6907726272720407,0.7020138877225817,0.14006389677524567,0.14084526896476746,0.1462818682193756,0.14539697766304016,0.0001
35,0.6913162317133188,0.724381533308641,0.14449982345104218,0.14282278716564178,0.14882953464984894,0.14745478332042694,0.0001
36,0.6776265559653536,0.7084098323300841,0.14009729027748108,0.14056585729122162,0.1472957581281662,0.14570115506649017,0.0001
37,0.6716675124006293,0.6842189511963656,0.13906101882457733,0.1386469602584839,0.14450974762439728,0.14344656467437744,0.0001
38,0.6678002642257417,0.6919281909813566,0.14031580090522766,0.13958212733268738,0.14523005485534668,0.14434576034545898,0.0001
39,0.6666993693264502,0.6758399493572209,0.13830439746379852,0.13872741162776947,0.14337244629859924,0.14281979203224182,0.0001
40,0.6729610010187668,0.6978175275469911,0.14133907854557037,0.1408241242170334,0.1460503339767456,0.14475132524967194,0.0001
41,0.661512429051242,0.6749306572279222,0.13710421323776245,0.13769151270389557,0.14318622648715973,0.14281494915485382,0.0001
42,0.6552827936498995,0.6635984513825289,0.13677211105823517,0.13707230985164642,0.1419951170682907,0.1415945589542389,0.0001
43,0.6607353120992664,0.6680326410000195,0.1356559842824936,0.13716505467891693,0.14257025718688965,0.14196372032165527,0.0001
44,0.6631039658836088,0.6749099066681068,0.1366734355688095,0.13622944056987762,0.14378699660301208,0.14219814538955688,0.0001
45,0.6478081530822416,0.6983282730261573,0.1395139992237091,0.13695037364959717,0.1472160965204239,0.1436595767736435,0.0001
46,0.6518986693587896,0.6797799604572459,0.13756471872329712,0.13708488643169403,0.14450275897979736,0.14250750839710236,0.0001
47,0.6387829287169376,0.6502245937550348,0.1333267092704773,0.13525880873203278,0.14071568846702576,0.13999919593334198,0.0001
48,0.6365707495259926,0.6744877498677487,0.1366569846868515,0.13624458014965057,0.14379622042179108,0.14209814369678497,0.0001
49,0.6360406573552034,0.6614172331593485,0.1345052272081375,0.13564378023147583,0.14205290377140045,0.14106504619121552,0.0001
50,0.6374691565454246,0.6649640543907357,0.13545508682727814,0.13566331565380096,0.1423269510269165,0.1415511667728424,0.0001
51,0.6366959476715192,0.6741197719814641,0.13765491545200348,0.13617761433124542,0.14431752264499664,0.14148324728012085,0.0001
52,0.6399114846790414,0.6456406815674857,0.13177257776260376,0.13330011069774628,0.14012794196605682,0.13959723711013794,0.0001
53,0.645634012322866,0.662646345310719,0.13298818469047546,0.13378798961639404,0.14238570630550385,0.1409914791584015,0.0001
54,0.6337356527284683,0.6478024017438362,0.13361328840255737,0.1334151327610016,0.14008614420890808,0.14011064171791077,0.0001
55,0.6302148325809401,0.6477532280441308,0.1327684074640274,0.13295309245586395,0.14092934131622314,0.13924141228199005,0.0001
56,0.623981203300864,0.6394333197528806,0.13153374195098877,0.13111144304275513,0.13996100425720215,0.13840624690055847,0.0001
57,0.6232695909103544,0.6700421167094378,0.1341346651315689,0.13344883918762207,0.14419157803058624,0.14073272049427032,0.0001
58,0.623702964233631,0.6376120290973971,0.12991739809513092,0.13034985959529877,0.13986878097057343,0.13809911906719208,0.0001
59,0.6189033118088807,0.6477716731086283,0.13287308812141418,0.13230445981025696,0.14089368283748627,0.13928194344043732,0.0001
60,0.6139902974850536,0.6354921932779369,0.13213905692100525,0.1311882585287094,0.13920307159423828,0.13831178843975067,0.0001
61,0.6116545499489282,0.6340180080508675,0.1318206638097763,0.13211721181869507,0.13889899849891663,0.1382962018251419,0.0001
62,0.6091861116575388,0.6441484174880022,0.1317586898803711,0.131496399641037,0.1406315118074417,0.13875597715377808,0.0001
63,0.6040343667709366,0.6537957611201232,0.13202545046806335,0.13181030750274658,0.14179755747318268,0.13967153429985046,0.0001
64,0.6095900015105105,0.6306750867939366,0.1304473876953125,0.13027505576610565,0.1387622207403183,0.13769753277301788,0.0001
65,0.6044294916433416,0.6383977699332679,0.13131101429462433,0.13009321689605713,0.14012974500656128,0.138004869222641,0.0001
66,0.6025798704891678,0.636260143521313,0.12965969741344452,0.12984871864318848,0.139983668923378,0.13768234848976135,0.0001
67,0.5899545647674764,0.6356842349915126,0.1314656138420105,0.13012993335723877,0.13939622044563293,0.1381572186946869,0.0001
68,0.6043700592260618,0.6204505371042444,0.1289040744304657,0.12980122864246368,0.13754279911518097,0.1366681009531021,0.0001
69,0.6002755264236986,0.6150827163754296,0.12885595858097076,0.129313662648201,0.13694581389427185,0.13607636094093323,0.0001
70,0.6077468015467695,0.6214800311845119,0.12890051305294037,0.12970797717571259,0.13757511973381042,0.13686470687389374,0.0001
71,0.5968856215924253,0.6281262630013755,0.1294921189546585,0.12912583351135254,0.13911990821361542,0.13676433265209198,0.0001
72,0.5847391940976374,0.6457778798231335,0.13275465369224548,0.13017573952674866,0.14118434488773346,0.13854598999023438,0.0001
73,0.5911825591384293,0.629666245243734,0.1311952769756317,0.1299443542957306,0.13905559480190277,0.13717308640480042,0.0001
74,0.5928100978451908,0.6239520203253989,0.12905359268188477,0.12801581621170044,0.13830700516700745,0.13666829466819763,0.0001
75,0.586752166629736,0.6229193812598801,0.1278737336397171,0.1289198100566864,0.13807596266269684,0.13667461276054382,0.0001
76,0.5877662733042128,0.6352853149776209,0.12863421440124512,0.12882375717163086,0.13968661427497864,0.13777188956737518,0.0001
77,0.5869480653931736,0.6086920877110388,0.12950579822063446,0.1278410404920578,0.13638965785503387,0.13520729541778564,0.0001
78,0.5817595528045691,0.6211012426201088,0.12767551839351654,0.12763479351997375,0.13825884461402893,0.13608074188232422,0.0001
79,0.5810101799897076,0.6189270331934962,0.13000452518463135,0.12937143445014954,0.13766779005527496,0.13620051741600037,0.0001
80,0.5844893849311009,0.6362534566603519,0.1304495483636856,0.13080957531929016,0.13966892659664154,0.13800401985645294,0.0001
81,0.5813357944333111,0.6114732268381569,0.12660834193229675,0.12636050581932068,0.137094646692276,0.13511280715465546,0.0001
82,0.5787357722914459,0.5843680628369974,0.12470955401659012,0.1254139542579651,0.1332056224346161,0.13291725516319275,0.0001
83,0.5793375519802938,0.6113568591000434,0.1271069049835205,0.1257387101650238,0.13711537420749664,0.13506516814231873,0.0001
84,0.5845701900404673,0.5999871125325277,0.12800537049770355,0.1261153519153595,0.13567909598350525,0.13396304845809937,0.0001
85,0.5806006550154932,0.5939688995180256,0.12616398930549622,0.1254568099975586,0.13474491238594055,0.13354678452014923,0.0001
86,0.563477932995542,0.6068169168809752,0.12728309631347656,0.12667065858840942,0.13612861931324005,0.13505080342292786,0.0001
87,0.5672325294973224,0.6089042966985994,0.12494843453168869,0.125512033700943,0.13662667572498322,0.13501322269439697,0.0001
88,0.5786509631796376,0.5860717581014444,0.12491855025291443,0.12516778707504272,0.13362570106983185,0.13288097083568573,0.0001
89,0.5623950341398037,0.6126274754344745,0.12789955735206604,0.1262560486793518,0.13728122413158417,0.13518126308918,0.0001
90,0.5553263966568391,0.5970825263347086,0.12519599497318268,0.1242213174700737,0.13531814515590668,0.13367100059986115,0.0001
91,0.5618675900576714,0.6021359214546456,0.12721320986747742,0.12543036043643951,0.1359921097755432,0.13413061201572418,0.0001
92,0.5657739385100532,0.5857072023526426,0.12257685512304306,0.1237606406211853,0.1337496042251587,0.1326710730791092,0.0001
93,0.5610727403534244,0.6173501973188305,0.12811189889907837,0.12522661685943604,0.13841094076633453,0.135080486536026,0.0001
94,0.5601773379566674,0.5879528479956064,0.12549583613872528,0.12419532239437103,0.13426947593688965,0.13265548646450043,0.0001
95,0.5617795848351723,0.5834235239985426,0.12197203189134598,0.12230987846851349,0.13373582065105438,0.1321595311164856,0.0001
96,0.5534405062406402,0.5763692252846209,0.12072037905454636,0.12248151749372482,0.1324366331100464,0.1318562626838684,0.0001
97,0.5477116862726711,0.5815916914423285,0.12357988953590393,0.12338454276323318,0.13327310979366302,0.13221003115177155,0.0001
98,0.5416125823714746,0.6412687485772111,0.12960004806518555,0.12809595465660095,0.14127275347709656,0.13745859265327454,0.0001
99,0.5531142093665385,0.5784923732666415,0.1222885325551033,0.12325842678546906,0.1331091821193695,0.13166137039661407,0.0001
100,0.5435411346250014,0.5869659154554858,0.12306778877973557,0.12312138825654984,0.13448266685009003,0.1322096735239029,0.0001
101,0.5548628537729784,0.5801018996828474,0.12262924760580063,0.12262438982725143,0.13356462121009827,0.13156741857528687,0.0001
102,0.5457599972290906,0.569900620807934,0.12151653319597244,0.12095630168914795,0.13255424797534943,0.13023121654987335,0.0001
103,0.5481718825203401,0.5868301253747226,0.12465386092662811,0.12270493060350418,0.1347905695438385,0.13186027109622955,0.0001
104,0.5488285304597648,0.5786561987761055,0.12325192987918854,0.12292944639921188,0.13285668194293976,0.13195747137069702,0.0001
105,0.5419608118938491,0.5671608530234268,0.12003631144762039,0.12149576842784882,0.13146549463272095,0.1307060420513153,0.0001
