epoch,train_loss,val_loss,train_rmse_RHI,train_rmse_fcnm,val_rmse_RHI,val_rmse_fcnm,lr
1,0.8834466241354313,1.568767398711515,0.1396178901195526,0.13990801572799683,0.17697788774967194,0.17955200374126434,0.005
2,0.8382663308946013,1.4777513818040884,0.12294722348451614,0.13427066802978516,0.17273876070976257,0.17231139540672302,0.005
3,0.8062277072650769,1.467680977020715,0.12329412996768951,0.13577547669410706,0.17172905802726746,0.17257285118103027,0.005
4,0.7700737066255076,1.4884608163038449,0.12374630570411682,0.13380883634090424,0.17311181128025055,0.17344427108764648,0.005
5,0.7446046793567023,1.4964778971641204,0.1272861510515213,0.13621845841407776,0.17356045544147491,0.17394515872001648,0.005
6,0.7458889883461638,1.4402867446965708,0.11366676539182663,0.12722252309322357,0.17039914429187775,0.17038851976394653,0.005
7,0.7388913037492955,1.4242856318727177,0.11411206424236298,0.1274406462907791,0.16916359961032867,0.17001762986183167,0.005
8,0.7089936713099554,1.4075868183946318,0.11566013097763062,0.12707020342350006,0.1688111424446106,0.1677173525094986,0.005
9,0.6915363411966231,1.4117180645675222,0.11230102926492691,0.12436620146036148,0.16877494752407074,0.16854001581668854,0.005
10,0.6687189419368115,1.381973792850299,0.11459308862686157,0.12755295634269714,0.16679571568965912,0.1671425998210907,0.005
11,0.6775753410958275,1.4623543531622722,0.11720864474773407,0.12760399281978607,0.17183707654476166,0.17141009867191315,0.005
12,0.6582896292398254,1.4024060153106066,0.11198312789201736,0.1251155585050583,0.16796672344207764,0.168489471077919,0.005
13,0.6594752648196358,1.4288327744408662,0.11951930075883865,0.12797169387340546,0.1701090931892395,0.16891977190971375,0.005
14,0.6684115427181556,1.3619714508349319,0.1105463057756424,0.12235704064369202,0.16569556295871735,0.16570423543453217,0.005
15,0.6506019854311461,1.3814862621185364,0.11180207133293152,0.12353725731372833,0.1668706089258194,0.1669026017189026,0.005
16,0.6593197789387751,1.3237201054979106,0.10784031450748444,0.12154056876897812,0.16299386322498322,0.16408316791057587,0.005
17,0.6364840431805089,1.3392961454118195,0.10885809361934662,0.12169338762760162,0.16425853967666626,0.16442298889160156,0.005
18,0.6405923937740795,1.3308592746252934,0.1101134791970253,0.121552012860775,0.163486048579216,0.16441801190376282,0.005
19,0.6479685536578547,1.3456437512805224,0.10807923972606659,0.12091483920812607,0.16449400782585144,0.165121927857399,0.005
20,0.654826196011025,1.3383365612105844,0.11064328253269196,0.12151967734098434,0.16432225704193115,0.1641164869070053,0.005
21,0.6550751581386012,1.3399825542421389,0.10871991515159607,0.1222168356180191,0.1645541489124298,0.16395165026187897,0.005
22,0.6194212408440097,1.319510131628065,0.10809206962585449,0.11961276829242706,0.16334232687950134,0.16259317100048065,0.005
23,0.6458746514282726,1.3178648058511695,0.10774596035480499,0.12079398334026337,0.16300025582313538,0.16297902166843414,0.005
24,0.6326870094453766,1.3215000005058406,0.10761629045009613,0.11986581236124039,0.16349296271800995,0.16265955567359924,0.005
25,0.6311227301140095,1.3073259290782289,0.10977030545473099,0.11966732889413834,0.16248749196529388,0.16204117238521576,0.005
26,0.6276477005410858,1.3059333803076734,0.1053338572382927,0.11998849362134933,0.1620313823223114,0.1627025157213211,0.005
27,0.6429086449675131,1.319406631561938,0.10707950592041016,0.11995105445384979,0.16296418011188507,0.16333937644958496,0.005
28,0.6202813331806494,1.277432317829855,0.10434819757938385,0.11802790313959122,0.1602189838886261,0.16098713874816895,0.005
29,0.6205625212893378,1.2702250705670683,0.10712099820375443,0.11832381784915924,0.16000020503997803,0.1600598394870758,0.005
30,0.6226830257139977,1.2855739779735937,0.10658297687768936,0.11882626265287399,0.16118475794792175,0.1605767458677292,0.005
31,0.6201998433189048,1.2785301511973985,0.10703767836093903,0.11834847182035446,0.16055719554424286,0.16051200032234192,0.005
32,0.5984714534624083,1.317608866283426,0.10720957070589066,0.11889182776212692,0.1629238873720169,0.16308537125587463,0.005
33,0.5988737710408762,1.2901924224410266,0.10528302937746048,0.11766119301319122,0.16127823293209076,0.16126181185245514,0.005
34,0.6049523671629503,1.2847052725081216,0.10466989129781723,0.11775527894496918,0.16087904572486877,0.1610318422317505,0.005
35,0.596869191018167,1.2986216310829746,0.10669931769371033,0.11796623468399048,0.1615361124277115,0.16232912242412567,0.005
36,0.5996524283133076,1.2727119872168486,0.10446543991565704,0.11642511934041977,0.16031190752983093,0.15990206599235535,0.005
37,0.6179159058178391,1.2913647184179768,0.10664547234773636,0.11861052364110947,0.1613389551639557,0.16135971248149872,0.005
38,0.6185173585358026,1.267214048193087,0.1049746423959732,0.11714187264442444,0.15980888903141022,0.15987317264080048,0.005
39,0.6080652713476162,1.2866815532459353,0.1046484038233757,0.11713558435440063,0.16110344231128693,0.1609518826007843,0.005
40,0.6048028348052348,1.2506658758731883,0.10349638760089874,0.11602587252855301,0.15858730673789978,0.15917909145355225,0.005
41,0.5952119935304048,1.2470118350430808,0.10452772676944733,0.11749888956546783,0.15827199816703796,0.15911456942558289,0.005
42,0.5905903169667055,1.2657602825542105,0.10633120685815811,0.11748918145895004,0.15967336297035217,0.1598704606294632,0.005
43,0.5934035778590149,1.2657087206465851,0.10521700978279114,0.11691999435424805,0.15968802571296692,0.15983031690120697,0.005
44,0.5958652838999939,1.258112332101978,0.10484107583761215,0.11659208685159683,0.1593288779258728,0.1591063290834427,0.005
45,0.6024495002410645,1.2547397123376638,0.10614284127950668,0.11616072803735733,0.15902133285999298,0.1590825319290161,0.005
46,0.5957383806408103,1.3141048922074174,0.10797984898090363,0.11934844404459,0.16315799951553345,0.16195282340049744,0.005
47,0.601861760328965,1.2655341962631672,0.10357065498828888,0.1162862703204155,0.15963967144489288,0.15989534556865692,0.005
48,0.5869941025071034,1.2640277461790514,0.10500570386648178,0.11621636152267456,0.15955248475074768,0.1597842276096344,0.005
49,0.5824764632606214,1.2592143979392578,0.10383812338113785,0.11586041748523712,0.1593974530696869,0.15917819738388062,0.005
50,0.5956079153784188,1.2692929437099223,0.10346159338951111,0.11556624621152878,0.1598210483789444,0.16024459898471832,0.005
51,0.6089605036199877,1.2778531591075475,0.10440514981746674,0.11592146754264832,0.16083207726478577,0.15982528030872345,0.005
52,0.5951615215312372,1.2480490157423056,0.10248792916536331,0.11493517458438873,0.15857912600040436,0.1586938500404358,0.005
53,0.5858630163432886,1.2678982512217878,0.10490957647562027,0.11611025780439377,0.1597394049167633,0.16014422476291656,0.005
54,0.5901040929316121,1.264219442099735,0.10626175999641418,0.11664698272943497,0.15981914103031158,0.15928027033805847,0.005
55,0.580822043179929,1.2456820550655168,0.10325749963521957,0.1155487522482872,0.15839552879333496,0.15861037373542786,0.005
56,0.5849320086303891,1.2654812000533484,0.10563108325004578,0.11674178391695023,0.15977005660533905,0.15962135791778564,0.005
57,0.5915183831978722,1.220449603998985,0.10200116783380508,0.11405967175960541,0.156652569770813,0.15725935995578766,0.005
58,0.5926663506412572,1.2390213894037425,0.10246600210666656,0.11509761214256287,0.1577233225107193,0.1586855798959732,0.005
59,0.574407069914524,1.2427264057701761,0.10253077000379562,0.1141023337841034,0.15807659924030304,0.15868620574474335,0.005
60,0.5843626532732443,1.2458735760401216,0.10223869234323502,0.11445612460374832,0.15840844810009003,0.15862107276916504,0.005
61,0.5850884712818556,1.2080580354023385,0.10202059149742126,0.11405060440301895,0.1556137651205063,0.15694402158260345,0.005
62,0.5782846225046582,1.2502325877043121,0.10390324145555496,0.11458759009838104,0.15886537730693817,0.15853337943553925,0.005
63,0.5656536465709989,1.2265546705128194,0.10224103182554245,0.11449621617794037,0.1570350080728531,0.15766997635364532,0.005
64,0.5769948459037937,1.2390413599460353,0.10223577171564102,0.11366891860961914,0.15804193913936615,0.15804654359817505,0.005
65,0.5626871484375511,1.2302784950593457,0.09999144077301025,0.11302915960550308,0.1570456475019455,0.15836654603481293,0.005
66,0.5733496539044592,1.243147471141057,0.1023588553071022,0.1141124963760376,0.15844635665416718,0.15801922976970673,0.005
67,0.5656798012139712,1.2397291173025164,0.10169392824172974,0.11381396651268005,0.15791155397891998,0.15844276547431946,0.005
68,0.5778368395839771,1.2414590956036806,0.10175896435976028,0.11500866711139679,0.15801581740379333,0.15856485068798065,0.005
69,0.5660875980249102,1.2262236779752997,0.10323864966630936,0.113528773188591,0.1570684313774109,0.15753810107707977,0.005
70,0.5731534035103709,1.2387918942427323,0.10171446204185486,0.11348693072795868,0.15792441368103027,0.15823665261268616,0.005
71,0.5672672537717962,1.216395895369592,0.1000906378030777,0.11322836577892303,0.15626661479473114,0.1572505682706833,0.005
72,0.5678503347654288,1.227563693003726,0.09997832775115967,0.11344228684902191,0.15696319937705994,0.15800905227661133,0.005
73,0.5702203571988935,1.218782716569673,0.10023166239261627,0.11253535747528076,0.1564842313528061,0.15727515518665314,0.005
74,0.5672263988899853,1.2203795413561902,0.10074939578771591,0.1138540506362915,0.15658073127269745,0.1573902666568756,0.005
