epoch,train_loss,train_rmse_fcnm,train_rmse_rhi,val_loss,val_rmse_fcnm,val_rmse_rhi,test_loss,test_rmse_fcnm,test_rmse_rhi,learning_rate
1.0,4.495908234114361,0.14360697076375575,2.7048648203370664,3.3674805277113355,0.07387820060805829,0.5872859233603357,3.4002563466509397,0.07389670881231764,0.6116093908950986,0.001
2.0,1.8357642835622554,0.09892875792904356,1.5963106022702371,2.546715535198852,0.12436166759383437,0.4665636672778941,2.560713513057989,0.12499761543978782,0.48712828795837815,0.001
3.0,1.370569846442234,0.08745390946728951,1.3753897656791114,2.801084426653409,0.08551377388599807,0.5022890607445518,2.801466402170517,0.08550034525103142,0.5154461256876431,0.001
4.0,1.1466855784353724,0.084064313829358,1.2786172487472787,1.7468210203371979,0.07142166818476639,0.37805798231581034,1.7408042032773654,0.07103121762336882,0.395996814894173,0.001
5.0,0.9964771772441676,0.07951298259085028,1.2231021196313006,1.6106161521595654,0.09812975773617029,0.3524481655271591,1.6172559329413898,0.09822134900583993,0.3719844607540878,0.001
6.0,0.9062369908202434,0.07485882173381864,1.2200149179083082,1.203298902540094,0.07720253118178314,0.29808801756986625,1.2045348957072972,0.07773169011833382,0.32331028243068555,0.001
7.0,0.8102412485394429,0.07447087623991355,1.1072113242479513,1.4367075115343748,0.0982037628749546,0.3338744190373353,1.4402889607351093,0.09838351117094152,0.3534825609978848,0.001
8.0,0.7425303395044925,0.07226548033712,1.0002139544973612,1.2184822320040751,0.08761948134475445,0.3057370729328156,1.2337983157029548,0.08778202339837847,0.32739855469913404,0.001
9.0,0.7112055247922328,0.0693906878039176,1.0822989252780468,1.0951161966228782,0.07079996009470187,0.29364868327625193,1.0988855706566436,0.07052990038602884,0.3152278398932189,0.001
10.0,0.6931765550089826,0.06931514873151123,1.0668765719329096,1.2213719024656262,0.0625763573373817,0.3186914526498185,1.2367076383402587,0.06222446161857941,0.3360713946732952,0.001
11.0,0.6098835256464655,0.06537068933149057,0.9448173181931064,1.2188774586681868,0.055651033239180706,0.3007825040850615,1.2324087362420884,0.055569470568247806,0.3233291088521794,0.001
12.0,0.5784554050713283,0.06296788692323842,0.9083759669846639,1.0503205758625151,0.07772845853505271,0.2846289024422141,1.0562149049479583,0.07757925406520319,0.30783891895491455,0.001
13.0,0.5722207118693481,0.0654444189242337,0.9157786780244013,1.0203515628905937,0.06370539460816695,0.27055636987769716,1.033013760681261,0.06393986286028601,0.3009982531408011,0.001
14.0,0.5492250894792208,0.06140201540147343,0.9194619320632618,0.9614755820569559,0.07959359244453705,0.2569084890316321,0.9660557489884336,0.08005746250641005,0.2846927592593892,0.001
15.0,0.5065443676785585,0.061968315769531594,0.8058035256394709,0.8495942773869173,0.05913201057265829,0.23976705856905553,0.845731686413135,0.05889412710943405,0.2684746380441371,0.001
16.0,0.5143712957787795,0.0626316218511825,0.9150130136005129,0.8732048108560629,0.0752015409628406,0.2623610113504435,0.8818024501505007,0.07546232859289953,0.2881526605274598,0.001
17.0,0.48634506791545684,0.0605386675225213,0.8824267739776286,0.8693416553568084,0.06417391116453924,0.2636875417504076,0.8748191209097231,0.06390685691221296,0.2890408370917246,0.001
18.0,0.46674332913207445,0.0589142672561313,0.8562445142525007,0.7544942874703753,0.07089524355413161,0.23914634653432798,0.7571979724318877,0.07126355130528114,0.2677979658609928,0.001
19.0,0.4402303545950061,0.056827548110642535,0.8376436327158415,0.7927612277451442,0.06460721771251958,0.2398545668960631,0.7967174134214194,0.06469059128031981,0.2698220992178003,0.001
20.0,0.44188962366968654,0.05855497366587412,0.797794867713069,0.7533162716891902,0.05277753489980851,0.24039129324304762,0.7701679076240081,0.05266960608602383,0.2716125506434567,0.001
21.0,0.4202066357902372,0.057471837023359465,0.7583666295769097,0.7274189081565391,0.055921436778667566,0.2438383830506721,0.7397067244106973,0.056505874482568955,0.27219018189160465,0.001
22.0,0.40962380087262407,0.05759731265229792,0.7261339248664123,0.7532227150597545,0.07772903826872084,0.2463759893376474,0.7612650509204522,0.07759229466956101,0.27401559313515983,0.001
23.0,0.392258338622282,0.055234391909670257,0.7359331888789703,0.924001364746509,0.06661329499911048,0.27586146986939514,0.942953514681716,0.06689638449955627,0.30524620359399834,0.001
24.0,0.40263357794788096,0.057623321758125824,0.7713893918418473,0.7831994577363891,0.055540203461016374,0.23429182174844135,0.7909198941219096,0.05595176466999283,0.2693158355240697,0.001
25.0,0.3725449443936992,0.05374538713995473,0.7332068832629256,0.6957314559110492,0.07193569789416128,0.23373057387319363,0.7055940923854265,0.07196950709765029,0.2659611535572132,0.001
26.0,0.3786336491900448,0.055844312076139456,0.7366267274063909,0.691386719094028,0.05479679534252713,0.22579049688341243,0.6958324178980925,0.05494688926223843,0.26059961134235043,0.001
27.0,0.36236797427878525,0.0544674080709907,0.7052246362462716,0.7149480849687884,0.06088047786051934,0.24327600598843716,0.7263675999322787,0.060849625059082126,0.27484202048583967,0.001
28.0,0.3491055323251188,0.054083669992885164,0.6735950614762195,0.6397706735162015,0.050554789717253606,0.227907188710344,0.6474208603174548,0.05069666768964917,0.26076603990907804,0.001
29.0,0.3535658693670218,0.05384567980109031,0.6953541011362079,0.674796186530404,0.06317638578417982,0.2388844661715071,0.6763758110838168,0.0628491932949763,0.2680241113001357,0.001
30.0,0.33606196113629583,0.05296639191204677,0.6623808091730595,0.796472702495783,0.09094718369023717,0.24590754797351488,0.8021997564343009,0.09119334729791967,0.27610587032472045,0.001
31.0,0.3319873839683201,0.05308930974316623,0.6758919035907742,0.5819194398308436,0.06720178275173001,0.22127455962098413,0.5938966714456048,0.06728565361940295,0.25838099567138195,0.001
32.0,0.3395620829473039,0.05423954068122335,0.6958397091174785,0.6075772246765851,0.051321033442855095,0.22903300684326805,0.6244551338540953,0.0516560305917901,0.26292911898362764,0.001
33.0,0.3167524397540157,0.051632325858203994,0.6399040875607881,0.6735063478745508,0.053702781689454235,0.2272057043167912,0.683737739822465,0.05380059728216962,0.2613521178414279,0.001
34.0,0.31639277308630526,0.05217053512437614,0.6929149737862013,0.5882934202155822,0.06410848394282558,0.22629789008951806,0.5980299884625228,0.06437259363302612,0.2623909573479739,0.001
35.0,0.3059956288999494,0.051556250941433714,0.6296100266536835,0.6030770850220384,0.048742316818242024,0.22493729289678654,0.6135084457639208,0.04870601440736188,0.26014518258142055,0.001
36.0,0.3127362856512611,0.0531014520617806,0.6575486930203616,0.6060394189085033,0.053948216362316684,0.2257808159007969,0.618491778886287,0.05377367110775845,0.2599165019174675,0.001
37.0,0.3107979998815364,0.051621251586155804,0.7217916919976467,0.6173049398037541,0.06330937114901675,0.2323713701032806,0.6314662963615023,0.0634334680825527,0.26640581066950386,0.0005
38.0,0.23936981116636383,0.044445188994283964,0.4633003997475233,0.5414591116374922,0.051973510718126135,0.22340963410814552,0.5499886949913162,0.05192518622642966,0.2581888046981731,0.0005
39.0,0.24661380049903012,0.046440793103732614,0.5073673792633633,0.5233803356502047,0.047519407302335996,0.2161467020085839,0.5335382322394555,0.047266322171960355,0.2536761163861547,0.0005
40.0,0.23175400478768504,0.0445677545708928,0.45741812364273554,0.5825325673506029,0.06483339571460893,0.22798789229406383,0.5922930324972866,0.06467790100252822,0.2635670752202243,0.0005
41.0,0.23615749203322245,0.04465061291141985,0.49100655501042945,0.48554948344731963,0.04977035031573269,0.21339942523803518,0.49331182354976805,0.04979748615574657,0.25058062636757295,0.0005
42.0,0.2282858705966899,0.04430947342707748,0.48906523744097374,0.5369680939355645,0.06522677994141748,0.21947343468187475,0.5483626295661294,0.06554190477463505,0.2567172664062377,0.0005
43.0,0.2265358991212964,0.044768903772812015,0.45466102926388396,0.48967000614268313,0.05270562460199799,0.21296707761732536,0.497496011796298,0.05278614388702324,0.2504749764934817,0.0005
44.0,0.2209458160672654,0.04416874787738062,0.4705719445373605,0.49745158902608416,0.05196960843987101,0.2137639886600344,0.5084666879615295,0.05208858193383911,0.2526394530449644,0.0005
45.0,0.2277030991873059,0.04439652468417698,0.48889194063942076,0.5495815607121562,0.05278562409326898,0.22275443387533322,0.5605404225588361,0.05283533157652902,0.25931586664866924,0.0005
46.0,0.22303039736590166,0.044119157284816676,0.4717470420033638,0.49777306375823194,0.05640184012518165,0.21409400830695446,0.5057324856039933,0.05659478471390952,0.25227064531919086,0.0005
47.0,0.21574706345306596,0.04387158327674557,0.45714927939173233,0.5269793421628789,0.05095028004755493,0.22043691867224663,0.5356051607942754,0.050753784921032455,0.2566821021583123,0.00025
48.0,0.19199851585901978,0.040825682500516894,0.3745548625159053,0.4771569810353341,0.05368869964468139,0.21464209254943695,0.48561329277309173,0.05346630709875956,0.25310298671629367,0.00025
49.0,0.192748209306966,0.041093745985491995,0.37667017042633466,0.4755512085297932,0.051470202960198885,0.2159753531436731,0.4856521341866235,0.051493091212753445,0.2544115974628803,0.00025
50.0,0.1905329450160594,0.04091219143254213,0.38150048534159253,0.4784249909126251,0.05920137115836001,0.21284911607362803,0.48852864784807676,0.0591082405338978,0.25211530511321506,0.00025
