epoch,train_loss,val_loss,val_rmse_fcnm,val_rmse_rhi,learning_rate
73.0,0.02431878137841925,0.10062208639242862,0.03563087482770211,0.15448107792406254,0.00025
74.0,0.021742216991439654,0.09968242300803637,0.03504655000486951,0.1542261663385082,0.00025
75.0,0.021576672476324724,0.09965936532553406,0.035285534663942075,0.15292635140688948,0.00025
76.0,0.022140890739582014,0.0996344013308334,0.03560400834836871,0.15339175531629773,0.00025
77.0,0.022147952409279352,0.09957941203064984,0.034968285297825925,0.1544849495752787,0.00025
78.0,0.022143207503842976,0.10005400480291261,0.03598219787462452,0.15320425453228453,0.00025
79.0,0.021377301919844216,0.09949630185227314,0.035088053516614155,0.15410881847509372,0.00025
80.0,0.022188579466804026,0.09810281312758673,0.03437509870482593,0.15462982497664973,0.00025
81.0,0.02211480262857026,0.09776943770802995,0.03482348864275353,0.1527090346776797,0.00025
82.0,0.022378755636442708,0.09831796333960778,0.03530605235030984,0.15344435997117717,0.00025
83.0,0.02146644539011359,0.09900129169137017,0.03492020467066417,0.1539692746149153,0.00025
84.0,0.02086383533416571,0.09923020677752731,0.03469522705768765,0.15394818874836178,0.00025
85.0,0.020906423359595954,0.09704389813320148,0.03454060246487529,0.1525068772372007,0.00025
86.0,0.021716168695342184,0.096951859361844,0.034151624578155404,0.15442341649914396,0.00025
87.0,0.021318154072507575,0.09729562855563101,0.034271905170689045,0.1528950264489943,0.00025
88.0,0.020302791297404497,0.09791586509266322,0.03467829282702774,0.15389078032457698,0.00025
89.0,0.020976544547708285,0.10025019474362806,0.035500367874285704,0.15397717311240788,0.00025
90.0,0.020857720186946472,0.09795570214754155,0.035247695514271406,0.15358331980928722,0.00025
91.0,0.020545727462556604,0.09799651445124698,0.03467584362317031,0.15337297880270614,0.00025
92.0,0.02037499521066467,0.09825606389668197,0.035003312746808554,0.1537662275126468,0.000125
93.0,0.017692547611555507,0.09737002891964669,0.03445241493756798,0.15306274397296873,0.000125
94.0,0.01751816542242639,0.09747939205377798,0.034147885704489116,0.1541412665164999,0.000125
95.0,0.01739734543319224,0.09783143293379488,0.03535640207835824,0.15262184556127345,0.000125
96.0,0.01713778388067124,0.09588831097109654,0.03405303355570911,0.15342571008214403,0.000125
97.0,0.017432857811509102,0.09645755296741393,0.03409682644883643,0.15380129678742438,0.000125
98.0,0.0174484609315813,0.09671103062867864,0.034462687833588294,0.15346385059493142,0.000125
99.0,0.017231793737604164,0.09851983588013243,0.034595774815698824,0.15435405016932144,0.000125
100.0,0.01685446710749946,0.09811904518810338,0.03557599156658115,0.15353313804185975,0.000125
