epoch,train_loss,val_loss,val_rmse_fcnm,val_rmse_rhi,learning_rate
33.0,0.07322930506562225,0.17562113416415617,0.05984884877980664,0.1546006288174596,0.001
34.0,0.07148248458460124,0.13151858037985764,0.046753980701832065,0.15539232770541897,0.001
35.0,0.06846908778906756,0.1300983194967209,0.04883390304847,0.15340878802099472,0.001
36.0,0.06446459002882932,0.13915596186605403,0.05060354742594022,0.15214221578418774,0.001
37.0,0.06926694993497542,0.12951790531747162,0.047540363604767356,0.15220926437427,0.001
38.0,0.06464927010168538,0.13136700501104717,0.046609136939089545,0.15571303524772365,0.001
39.0,0.06343080835145963,0.12776841450611262,0.048424222144125464,0.15046694634397131,0.001
40.0,0.05752809614944517,0.12495702068407097,0.04663051516170777,0.1499630471551248,0.001
41.0,0.059747031717260146,0.13038973305555335,0.04855672010766304,0.15148988260773294,0.001
42.0,0.056718222377006966,0.14609759317886356,0.051573104227519546,0.1538113860871291,0.001
43.0,0.056886285696167695,0.14255099795407436,0.0538496717148461,0.15184626588614894,0.001
44.0,0.05443187147573326,0.12470207195301748,0.04678583546639409,0.1533879516104357,0.001
45.0,0.05346465023455232,0.12382376256565264,0.045859788155562346,0.15194076051265662,0.001
46.0,0.052356367439592565,0.11824044529294611,0.043973854324521604,0.15134952597616663,0.001
47.0,0.05161574860905808,0.12348496362382777,0.04561198863846657,0.15440570594025982,0.001
48.0,0.05281238960403907,0.1152120703794083,0.04290225399646009,0.1504338275881522,0.001
49.0,0.05437328298558387,0.11439277809595481,0.04350392856418119,0.15061377050547836,0.001
50.0,0.04884324284762375,0.12349684297868713,0.04623607467642527,0.1539787688158521,0.001
51.0,0.05189106238710551,0.12685421650570738,0.048643244147711165,0.15231006012652604,0.001
52.0,0.04485130739402559,0.1257282686933976,0.04636520558768478,0.15446549636788823,0.001
53.0,0.04648833988534422,0.11728410654948132,0.04352104720489808,0.15242166253737385,0.001
54.0,0.0451753069331861,0.11409828465483655,0.04189750240845613,0.15369846440235477,0.001
55.0,0.04691950676839515,0.1191366648403894,0.04428673956719814,0.1535978058698412,0.001
56.0,0.04829638230318662,0.13566941182184458,0.05065074332676203,0.15502527872144178,0.001
57.0,0.04360995018600231,0.12062918180658072,0.04363864504879028,0.15519066958994074,0.001
58.0,0.04501358220609589,0.11234494926582536,0.04235629252609047,0.15243283331810908,0.001
59.0,0.04630539993681628,0.11127252668486408,0.04208421831641095,0.15197644375081504,0.001
60.0,0.04125026568951333,0.11351142394040052,0.04238803227755578,0.15384889771145316,0.001
61.0,0.04205378121281887,0.12122663587595522,0.04685206714726996,0.15149334226017977,0.001
62.0,0.04561671860640599,0.11404112641829925,0.0432664777902268,0.1507061761541647,0.001
63.0,0.03740601442724751,0.10841144618416396,0.04144874603085123,0.15299792705001425,0.001
64.0,0.04067490807881111,0.11362065268820382,0.04293860669459208,0.1521162933564633,0.001
65.0,0.03860267887796978,0.11217916457117116,0.042386315743552866,0.15272938340650527,0.001
66.0,0.040401637210875425,0.11591862966269323,0.04248480902716481,0.15341334922979014,0.001
67.0,0.03970219399616509,0.10837824789994877,0.04110534366981741,0.1528058308468118,0.001
68.0,0.04023460506537066,0.11236123718769624,0.041575942224982516,0.15218758446097722,0.001
69.0,0.037343158066401365,0.11418760073143434,0.04437086671232467,0.1528479907441491,0.001
70.0,0.03592426009161232,0.11872539128927241,0.0467073553623604,0.15031894446040728,0.001
71.0,0.03722928607083425,0.10790220047069903,0.04125340590582433,0.1513787322847535,0.001
72.0,0.03548084132164596,0.11523850429358812,0.04466596422468687,0.15186272055250125,0.001
73.0,0.03656679799515126,0.1073889818568692,0.04097040077505979,0.15461524796145285,0.001
74.0,0.03581179111336254,0.12250049331382104,0.043242351533784876,0.1561572893655659,0.001
75.0,0.03583177135131823,0.1104919328076006,0.042284681090705184,0.15289240887609967,0.001
76.0,0.034421572197595535,0.10669193191433067,0.04185292646526884,0.1522485881022381,0.001
77.0,0.034843810028880554,0.11596284888278892,0.04327996450065075,0.15518571155738406,0.001
78.0,0.034391259201209085,0.11064812020251785,0.042487551674332096,0.15272749758981735,0.001
79.0,0.034361296015339084,0.10812352438780888,0.040720269466338825,0.15240041238953755,0.001
80.0,0.03438063583383651,0.1086396474013596,0.04102201908398313,0.1533785696244211,0.001
81.0,0.033169236569619315,0.10747499442993033,0.04116966407902697,0.1523750845150018,0.001
82.0,0.03310590225084668,0.10855795906175585,0.04091110079583935,0.15378414230538007,0.0005
83.0,0.02311643669136144,0.10061270757667604,0.03884536692873323,0.15163114285466478,0.0005
84.0,0.02150768654089768,0.1066066808003835,0.039600305985617576,0.1551121423758145,0.0005
85.0,0.021973148967649233,0.10071199574817519,0.03866326472220675,0.15183687929643322,0.0005
86.0,0.022959038853593274,0.10096294519810145,0.03884664649969018,0.1525566356606971,0.0005
87.0,0.02177293922076376,0.10012345595761735,0.03836491580861935,0.15208899750237723,0.0005
88.0,0.02126690908582443,0.10095934240412453,0.038610479184319695,0.15130083680746784,0.0005
89.0,0.022287956679289313,0.10022453117972988,0.03840571040356318,0.15242173935005743,0.0005
90.0,0.021625396359668585,0.09848610315915073,0.03773040703584523,0.1517823306007636,0.0005
91.0,0.020904630492245578,0.09768427824406845,0.03733095147065081,0.15151886261647152,0.0005
92.0,0.021690478165334082,0.09944462117716617,0.03796915465137392,0.15185409963246677,0.0005
93.0,0.020479673993621453,0.10082930422980936,0.03843531150109155,0.15347038061814644,0.0005
94.0,0.021502495997287065,0.1001966732538648,0.03755174834249056,0.1529189874968638,0.0005
95.0,0.02099600201560189,0.09951252432984475,0.03790065444818953,0.1512478356351926,0.0005
96.0,0.020382641079192496,0.09948418064363235,0.03815721261167032,0.15247860436283722,0.0005
97.0,0.020226046965558696,0.09843527169675613,0.037269882084573436,0.15268460608357748,0.00025
98.0,0.016341648330169548,0.09870931231037573,0.037534496211219015,0.1525027988822106,0.00025
99.0,0.016754628167048622,0.09959094018580791,0.03786267369706872,0.1525443883072162,0.00025
100.0,0.016027509316974137,0.09925215240678008,0.03782409790977113,0.1525317356589053,0.00025
