epoch,train_loss,val_loss,val_rmse_fcnm,val_rmse_rhi,learning_rate
37.0,0.07152348609184205,0.11691926999456138,0.038844558385069575,0.15496550026032407,0.001
38.0,0.07554661649383447,0.1371692191040332,0.04166534787395651,0.15636419220123327,0.001
39.0,0.06573535738076124,0.11237638569823735,0.03871348798396675,0.15293548181536742,0.001
40.0,0.057796284416879014,0.12320051011802537,0.039652957365917854,0.15177019649027396,0.001
41.0,0.06235817452576947,0.12234580470658799,0.041206591666182714,0.155971741317427,0.001
42.0,0.05973739083065105,0.11176852234771624,0.03707450002005318,0.1535831987854854,0.001
43.0,0.054137656633662566,0.11213793794360045,0.037566799412499484,0.15297753719160026,0.001
44.0,0.05771290727778696,0.11122716135507828,0.03806002573141603,0.15259945990147522,0.001
45.0,0.057295371896294835,0.10921361239086144,0.03600156316644557,0.15523195401865886,0.001
46.0,0.054670149160880574,0.1118935962533467,0.03672132222073641,0.15265021526834816,0.001
47.0,0.051701644788633844,0.1080731563889679,0.03583574198870235,0.15400317221008974,0.001
48.0,0.05613711626936523,0.10520922431676714,0.03638919569661101,0.15398832743098173,0.001
49.0,0.05724026303153458,0.10416367188619759,0.036395599955903815,0.15167874362307382,0.001
50.0,0.04731228956149728,0.10699721895179891,0.037369487372471755,0.15049687127596822,0.001
51.0,0.049564232864106016,0.1115202323253312,0.03877377500596581,0.14971445755355925,0.001
52.0,0.04869654312354751,0.10338669145904889,0.03581091525463721,0.15216615990369659,0.001
53.0,0.049070041235487714,0.11540154941419056,0.041280735315646445,0.15171819464625333,0.001
54.0,0.04924220116053349,0.10461370240034634,0.03554380530979467,0.15213151686307683,0.001
55.0,0.048048863113363365,0.1238493912596892,0.039611029087281216,0.15301653462496873,0.001
56.0,0.04861309469255258,0.1120280737235341,0.037623756747251234,0.1543932532603714,0.001
57.0,0.04542553368448625,0.10475137923836532,0.036087493547558976,0.1533879990264176,0.001
58.0,0.04390096465430269,0.11984237445280867,0.03807063803222335,0.15352933086404827,0.0005
59.0,0.03094182341293115,0.09751639172020234,0.03458027416629694,0.15111111885997716,0.0005
60.0,0.028836833363809735,0.09825066840475545,0.03460945840178855,0.15137221843110152,0.0005
61.0,0.02911191699307294,0.09954273149755405,0.03532474067095962,0.15189695935415687,0.0005
62.0,0.028931843085402455,0.09716558972970739,0.03515784931601794,0.15130673031277644,0.0005
63.0,0.029405922118704044,0.09587352209137631,0.03456245765971654,0.15221877178331397,0.0005
64.0,0.029038113487864396,0.09712860549289318,0.03432192573276637,0.15207965328057715,0.0005
65.0,0.027889118169119126,0.09551781311727457,0.033845190516004126,0.15242506400584957,0.0005
66.0,0.027068599598205616,0.096147859789555,0.03481137067590871,0.1512913622840094,0.0005
67.0,0.02902630816027995,0.0966493489408225,0.034013551115471684,0.15175746105877094,0.0005
68.0,0.028159462688278448,0.09684277945000827,0.03399997052535574,0.15091927557168958,0.0005
69.0,0.026411446224530424,0.10668745043766013,0.037505823506215265,0.15132427342503638,0.0005
70.0,0.02678211416070591,0.09618746606685837,0.0343381570762216,0.1515566146399893,0.0005
71.0,0.02691693246293458,0.09581845128045405,0.033861471752594414,0.15212339586799783,0.00025
72.0,0.020918722382829734,0.09394788635428261,0.034031034495021345,0.15104485498758394,0.00025
73.0,0.020347771707752156,0.09440883993079306,0.033995534756045345,0.15153488085019878,0.00025
74.0,0.020398359557893896,0.0937456821954679,0.033214507357294705,0.15133861928545594,0.00025
75.0,0.019945670682709433,0.0938606693784404,0.03394157322683957,0.15181396261544702,0.00025
76.0,0.02033262524262459,0.09331892695935222,0.03366229335697634,0.1512709204697654,0.00025
77.0,0.020440827375479517,0.0934101986100488,0.03336680308896447,0.15112470933998315,0.00025
78.0,0.020313797702661625,0.09291301858985383,0.03337077695132302,0.15111655067071525,0.00025
79.0,0.01998568858266307,0.09275054229669438,0.03417592496260182,0.15080866235664997,0.00025
80.0,0.019897826376051916,0.09335209139706638,0.03310487713779629,0.15209287005300148,0.00025
81.0,0.02047860909986699,0.09470042624638673,0.03345464161729439,0.15276210990124234,0.00025
82.0,0.02031317882375999,0.09332989996989693,0.03360923808520336,0.1517093584681664,0.00025
83.0,0.019440861816706165,0.0935106223169539,0.03305964958240836,0.1517289340241975,0.00025
84.0,0.018811167220262753,0.09412062375521915,0.033196901909967165,0.1517960485898612,0.00025
85.0,0.01903629318441939,0.0921905295347629,0.03342143324607099,0.15139380448377024,0.00025
86.0,0.019596685542007487,0.09280971141617234,0.03275619791545353,0.15081388095919973,0.00025
87.0,0.019070512934121764,0.0932608804996189,0.033191078328330514,0.15186445103913265,0.00025
88.0,0.018772270471548187,0.09223710781800881,0.03284017016605742,0.1514273011783802,0.00025
89.0,0.018780352164133023,0.09276131622655838,0.033341348001508175,0.15121126327996579,0.00025
90.0,0.018276247912729745,0.09203494935704844,0.033200737321533,0.15200042870996222,0.00025
91.0,0.01851992921412146,0.09302104417935532,0.03322171735817801,0.15179088058114196,0.00025
92.0,0.018902325752738206,0.09325351411236381,0.03373913212839801,0.1508990832763463,0.00025
93.0,0.018325756568911916,0.09397417387578963,0.03389719610401858,0.1513920800394564,0.00025
94.0,0.018739613231131977,0.09257795586124769,0.032986455681312574,0.15152254222952716,0.00025
95.0,0.01874470027963157,0.09216926740580503,0.03313589546390338,0.1521805995219787,0.00025
96.0,0.017957042277289018,0.09226757448692784,0.03301587593789393,0.1518245618995037,0.000125
97.0,0.016075951688551485,0.09191902969001263,0.032772770952336175,0.15124621311254735,0.000125
98.0,0.01586760880572137,0.09241887155773802,0.032954361652142494,0.15241955138389646,0.000125
99.0,0.01599978707108254,0.09252911511546967,0.03282267805717717,0.15201359813255882,0.000125
100.0,0.015739403944506694,0.09207899450466062,0.032854479145910984,0.151783193124679,0.000125
